0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
257.0,156.0,118.0,98.0,344.0,70.0,95.0,203.0,5.0,27.0,91.0,32.0,147.0,9.0,85.0,76.0,110.0,141.0,42.0,25.0,132.0
218.0,162.0,67.0,60.0,291.0,27.0,70.0,97.0,2.0,50.0,60.0,3.0,73.0,11.0,83.0,18.0,49.0,95.0,3.0,15.0,91.0
186.0,87.0,58.0,38.0,202.0,26.0,59.0,163.0,0.0,5.0,53.0,17.0,59.0,12.0,95.0,9.0,58.0,140.0,22.0,13.0,57.0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
16.0,16.0,7.0,1.0,25.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0
127.0,139.0,70.0,42.0,29.0,10.0,65.0,168.0,3.0,5.0,6.0,48.0,62.0,67.0,44.0,21.0,84.0,39.0,16.0,7.0,113.0
26.0,5.0,5.0,5.0,10.0,0.0,15.0,7.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,18.0
156.0,180.0,100.0,49.0,85.0,15.0,56.0,95.0,4.0,10.0,13.0,42.0,52.0,47.0,33.0,33.0,50.0,55.0,13.0,18.0,104.0
218.0,107.0,86.0,75.0,283.0,62.0,44.0,216.0,7.0,29.0,10.0,39.0,74.0,11.0,122.0,31.0,62.0,152.0,34.0,25.0,85.0
256.0,81.0,87.0,58.0,234.0,80.0,80.0,213.0,10.0,23.0,7.0,40.0,86.0,7.0,106.0,41.0,72.0,123.0,25.0,41.0,76.0
81.0,82.0,45.0,27.0,62.0,19.0,28.0,73.0,0.0,18.0,21.0,12.0,44.0,10.0,35.0,25.0,41.0,64.0,9.0,15.0,51.0
96.0,66.0,44.0,22.0,66.0,22.0,23.0,78.0,3.0,17.0,24.0,17.0,31.0,11.0,27.0,25.0,42.0,31.0,8.0,11.0,35.0
268.0,162.0,97.0,68.0,296.0,61.0,63.0,159.0,3.0,36.0,108.0,40.0,67.0,5.0,71.0,39.0,60.0,145.0,12.0,29.0,111.0
152.0,88.0,102.0,32.0,123.0,24.0,45.0,118.0,7.0,6.0,28.0,11.0,58.0,9.0,48.0,74.0,52.0,96.0,12.0,9.0,78.0
172.0,82.0,92.0,44.0,280.0,26.0,50.0,78.0,9.0,13.0,56.0,22.0,107.0,0.0,49.0,40.0,55.0,116.0,16.0,10.0,104.0
343.0,175.0,156.0,80.0,344.0,81.0,60.0,224.0,15.0,20.0,40.0,33.0,231.0,30.0,84.0,100.0,83.0,258.0,37.0,47.0,152.0
195.0,122.0,49.0,50.0,280.0,48.0,47.0,91.0,7.0,25.0,37.0,15.0,80.0,1.0,46.0,21.0,44.0,107.0,8.0,29.0,83.0
66.0,37.0,26.0,27.0,101.0,26.0,23.0,24.0,6.0,18.0,49.0,10.0,24.0,0.0,21.0,5.0,13.0,54.0,4.0,5.0,30.0
133.0,68.0,67.0,39.0,201.0,38.0,32.0,87.0,14.0,4.0,18.0,8.0,84.0,2.0,45.0,44.0,46.0,98.0,33.0,8.0,92.0
359.0,215.0,134.0,110.0,355.0,79.0,116.0,297.0,11.0,36.0,27.0,65.0,115.0,15.0,187.0,58.0,105.0,174.0,26.0,35.0,149.0
326.0,250.0,138.0,109.0,244.0,49.0,98.0,266.0,19.0,65.0,9.0,32.0,95.0,14.0,141.0,45.0,104.0,116.0,24.0,46.0,143.0
142.0,122.0,44.0,44.0,99.0,32.0,37.0,145.0,0.0,35.0,0.0,29.0,38.0,3.0,89.0,24.0,66.0,55.0,19.0,15.0,57.0
84.0,43.0,17.0,20.0,44.0,16.0,29.0,60.0,4.0,6.0,0.0,13.0,50.0,17.0,27.0,15.0,39.0,62.0,13.0,6.0,24.0
88.0,26.0,20.0,11.0,51.0,32.0,2.0,33.0,0.0,0.0,8.0,15.0,22.0,1.0,22.0,9.0,47.0,25.0,17.0,19.0,31.0
58.0,14.0,8.0,6.0,36.0,10.0,5.0,9.0,3.0,0.0,1.0,1.0,10.0,1.0,10.0,0.0,16.0,21.0,9.0,4.0,10.0
275.0,265.0,150.0,73.0,256.0,38.0,129.0,295.0,15.0,32.0,32.0,68.0,157.0,27.0,140.0,81.0,136.0,191.0,40.0,42.0,148.0
66.0,33.0,23.0,9.0,43.0,5.0,43.0,35.0,6.0,3.0,0.0,1.0,20.0,5.0,26.0,12.0,18.0,29.0,2.0,10.0,17.0
10.0,10.0,3.0,4.0,18.0,3.0,1.0,22.0,0.0,10.0,26.0,0.0,2.0,4.0,1.0,1.0,7.0,12.0,0.0,3.0,9.0
72.0,39.0,19.0,31.0,66.0,13.0,17.0,62.0,4.0,6.0,14.0,12.0,52.0,8.0,27.0,15.0,26.0,50.0,16.0,9.0,17.0
34.0,50.0,15.0,16.0,40.0,4.0,29.0,51.0,0.0,5.0,11.0,6.0,15.0,2.0,26.0,5.0,22.0,30.0,3.0,0.0,26.0
83.0,73.0,63.0,38.0,149.0,8.0,24.0,93.0,0.0,6.0,24.0,7.0,47.0,6.0,54.0,20.0,60.0,47.0,11.0,13.0,59.0
8.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
10.0,7.0,4.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,2.0
13.0,2.0,8.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
109.0,50.0,55.0,24.0,78.0,27.0,7.0,70.0,0.0,0.0,4.0,8.0,40.0,3.0,47.0,28.0,43.0,40.0,11.0,22.0,96.0
383.0,224.0,148.0,136.0,241.0,78.0,120.0,315.0,0.0,17.0,24.0,71.0,129.0,83.0,120.0,45.0,153.0,150.0,55.0,56.0,171.0
304.0,180.0,136.0,73.0,485.0,67.0,76.0,207.0,11.0,27.0,78.0,42.0,153.0,7.0,93.0,76.0,69.0,207.0,49.0,32.0,148.0
52.0,15.0,24.0,12.0,90.0,14.0,10.0,29.0,6.0,4.0,29.0,10.0,16.0,4.0,17.0,8.0,5.0,39.0,7.0,11.0,25.0
68.0,34.0,26.0,19.0,83.0,17.0,31.0,58.0,0.0,7.0,8.0,8.0,38.0,5.0,20.0,7.0,20.0,23.0,13.0,9.0,43.0
12.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,2.0
59.0,29.0,20.0,8.0,87.0,2.0,12.0,22.0,0.0,0.0,8.0,8.0,16.0,0.0,29.0,5.0,11.0,4.0,4.0,13.0,31.0
67.0,39.0,7.0,18.0,80.0,19.0,16.0,36.0,0.0,7.0,5.0,8.0,32.0,0.0,56.0,7.0,21.0,33.0,12.0,5.0,39.0
359.0,136.0,114.0,98.0,530.0,82.0,90.0,265.0,9.0,0.0,103.0,29.0,175.0,15.0,116.0,54.0,112.0,277.0,79.0,63.0,107.0
52.0,24.0,2.0,4.0,43.0,8.0,16.0,25.0,0.0,3.0,0.0,0.0,8.0,4.0,8.0,3.0,19.0,13.0,0.0,0.0,11.0
39.0,5.0,16.0,21.0,94.0,18.0,7.0,18.0,0.0,5.0,39.0,8.0,10.0,0.0,19.0,0.0,9.0,11.0,6.0,3.0,20.0
41.0,8.0,12.0,5.0,41.0,9.0,13.0,26.0,0.0,4.0,60.0,3.0,11.0,3.0,8.0,0.0,11.0,25.0,6.0,12.0,16.0
118.0,86.0,54.0,24.0,92.0,4.0,14.0,59.0,1.0,17.0,1.0,21.0,39.0,17.0,36.0,28.0,34.0,15.0,0.0,0.0,63.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,28.0,31.0,12.0,27.0,20.0,8.0,44.0,2.0,4.0,4.0,5.0,35.0,5.0,14.0,19.0,33.0,23.0,5.0,3.0,20.0
676.0,373.0,254.0,152.0,777.0,158.0,170.0,587.0,20.0,49.0,109.0,121.0,319.0,36.0,252.0,155.0,222.0,465.0,82.0,86.0,271.0
19.0,7.0,5.0,3.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0
92.0,94.0,68.0,33.0,79.0,20.0,23.0,57.0,0.0,7.0,8.0,22.0,37.0,12.0,29.0,16.0,27.0,50.0,17.0,10.0,43.0
42.0,23.0,9.0,10.0,22.0,3.0,15.0,43.0,0.0,0.0,9.0,0.0,3.0,10.0,14.0,0.0,26.0,7.0,4.0,0.0,27.0
57.0,51.0,31.0,6.0,31.0,9.0,6.0,32.0,0.0,0.0,4.0,8.0,14.0,4.0,14.0,4.0,21.0,20.0,3.0,6.0,27.0
7.0,15.0,5.0,3.0,8.0,2.0,16.0,14.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,7.0,6.0,14.0,4.0,0.0,7.0
27.0,32.0,11.0,6.0,9.0,3.0,11.0,23.0,0.0,0.0,4.0,3.0,23.0,0.0,0.0,5.0,14.0,11.0,7.0,0.0,4.0
37.0,49.0,24.0,13.0,41.0,9.0,26.0,45.0,0.0,5.0,4.0,9.0,39.0,2.0,10.0,4.0,36.0,15.0,13.0,3.0,37.0
54.0,58.0,20.0,22.0,20.0,7.0,20.0,18.0,0.0,4.0,0.0,8.0,12.0,10.0,9.0,13.0,19.0,11.0,0.0,8.0,38.0
67.0,73.0,41.0,35.0,69.0,10.0,28.0,80.0,0.0,6.0,22.0,21.0,37.0,17.0,32.0,31.0,34.0,47.0,12.0,0.0,42.0
51.0,43.0,51.0,20.0,30.0,16.0,25.0,39.0,0.0,4.0,13.0,10.0,33.0,28.0,24.0,16.0,24.0,45.0,8.0,1.0,48.0
8.0,5.0,0.0,2.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,8.0
227.0,271.0,166.0,96.0,173.0,31.0,49.0,181.0,0.0,18.0,28.0,71.0,120.0,59.0,87.0,54.0,84.0,115.0,20.0,35.0,190.0
17.0,7.0,4.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,23.0
94.0,37.0,29.0,35.0,149.0,19.0,25.0,67.0,0.0,5.0,38.0,5.0,42.0,3.0,38.0,8.0,20.0,52.0,23.0,5.0,22.0
3.0,0.0,0.0,5.0,26.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,17.0
20.0,11.0,8.0,14.0,12.0,4.0,9.0,24.0,0.0,3.0,2.0,0.0,0.0,5.0,4.0,0.0,7.0,14.0,3.0,1.0,7.0
5.0,2.0,0.0,3.0,5.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
360.0,149.0,138.0,83.0,479.0,89.0,81.0,247.0,21.0,17.0,65.0,42.0,184.0,20.0,98.0,96.0,104.0,296.0,38.0,57.0,140.0
554.0,311.0,226.0,151.0,550.0,117.0,148.0,602.0,16.0,40.0,58.0,114.0,253.0,81.0,286.0,135.0,196.0,383.0,54.0,39.0,203.0
56.0,15.0,4.0,13.0,128.0,19.0,9.0,10.0,0.0,1.0,43.0,3.0,24.0,0.0,15.0,4.0,6.0,18.0,3.0,8.0,27.0
12.0,4.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,4.0,0.0,2.0,2.0,4.0,4.0
4.0,4.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
18.0,0.0,2.0,8.0,10.0,7.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0
134.0,80.0,32.0,36.0,46.0,25.0,32.0,79.0,0.0,3.0,22.0,27.0,36.0,25.0,26.0,16.0,69.0,38.0,18.0,9.0,87.0
138.0,141.0,45.0,47.0,55.0,24.0,18.0,91.0,0.0,8.0,18.0,27.0,46.0,42.0,26.0,7.0,45.0,70.0,9.0,20.0,118.0
43.0,55.0,29.0,19.0,26.0,8.0,8.0,29.0,0.0,0.0,0.0,9.0,13.0,13.0,13.0,7.0,15.0,15.0,8.0,0.0,30.0
10.0,14.0,0.0,20.0,25.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,7.0,7.0,3.0,0.0,7.0,4.0,0.0,0.0,4.0
84.0,75.0,39.0,51.0,47.0,19.0,19.0,61.0,1.0,8.0,19.0,18.0,41.0,39.0,15.0,4.0,38.0,40.0,11.0,5.0,36.0
5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
92.0,110.0,44.0,36.0,59.0,12.0,36.0,45.0,0.0,12.0,11.0,30.0,39.0,33.0,21.0,30.0,51.0,59.0,11.0,9.0,93.0
3.0,3.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
23.0,26.0,11.0,6.0,17.0,0.0,6.0,27.0,0.0,0.0,3.0,7.0,7.0,5.0,5.0,8.0,15.0,6.0,12.0,5.0,11.0
13.0,4.0,4.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,7.0,8.0,0.0,0.0,0.0,3.0
57.0,54.0,17.0,21.0,55.0,15.0,13.0,46.0,0.0,3.0,0.0,17.0,29.0,9.0,34.0,29.0,19.0,17.0,15.0,6.0,35.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,12.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0
8.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,10.0,3.0,4.0,14.0,0.0,6.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
146.0,99.0,47.0,29.0,227.0,32.0,35.0,152.0,1.0,6.0,37.0,21.0,63.0,3.0,92.0,16.0,69.0,85.0,20.0,12.0,53.0
113.0,43.0,50.0,35.0,137.0,16.0,27.0,52.0,3.0,1.0,24.0,4.0,77.0,10.0,37.0,8.0,29.0,74.0,4.0,18.0,46.0
2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,87.0,36.0,29.0,100.0,15.0,29.0,68.0,0.0,11.0,21.0,6.0,63.0,4.0,42.0,0.0,44.0,34.0,3.0,2.0,44.0
28.0,10.0,3.0,12.0,21.0,7.0,3.0,19.0,0.0,0.0,4.0,6.0,4.0,3.0,2.0,3.0,5.0,15.0,0.0,3.0,10.0
59.0,37.0,23.0,13.0,10.0,0.0,22.0,35.0,0.0,5.0,0.0,7.0,13.0,6.0,9.0,10.0,17.0,8.0,0.0,4.0,17.0
57.0,40.0,23.0,4.0,21.0,0.0,18.0,50.0,3.0,0.0,4.0,19.0,19.0,9.0,29.0,5.0,17.0,9.0,0.0,3.0,33.0
119.0,92.0,55.0,36.0,37.0,26.0,54.0,132.0,4.0,9.0,0.0,19.0,26.0,4.0,47.0,28.0,37.0,57.0,7.0,7.0,39.0
33.0,24.0,9.0,12.0,20.0,0.0,21.0,67.0,0.0,2.0,0.0,13.0,14.0,8.0,28.0,6.0,26.0,18.0,5.0,15.0,37.0
6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.0,318.0,161.0,101.0,168.0,49.0,152.0,415.0,11.0,52.0,19.0,104.0,141.0,79.0,156.0,43.0,155.0,164.0,14.0,49.0,237.0
2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
269.0,159.0,88.0,60.0,136.0,42.0,78.0,204.0,8.0,28.0,13.0,42.0,75.0,21.0,121.0,43.0,109.0,119.0,14.0,30.0,96.0
9.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0
137.0,82.0,50.0,44.0,67.0,45.0,56.0,168.0,0.0,27.0,3.0,25.0,49.0,12.0,67.0,28.0,88.0,69.0,10.0,15.0,87.0
507.0,323.0,167.0,156.0,556.0,79.0,99.0,388.0,12.0,52.0,44.0,106.0,179.0,22.0,230.0,95.0,102.0,249.0,15.0,60.0,231.0
109.0,53.0,33.0,26.0,115.0,33.0,30.0,76.0,7.0,6.0,5.0,13.0,45.0,5.0,59.0,7.0,28.0,40.0,11.0,21.0,41.0
18.0,18.0,3.0,18.0,10.0,6.0,3.0,27.0,5.0,0.0,0.0,0.0,4.0,5.0,14.0,5.0,14.0,14.0,0.0,6.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
72.0,61.0,22.0,26.0,71.0,8.0,19.0,33.0,3.0,10.0,6.0,10.0,29.0,11.0,30.0,8.0,42.0,44.0,7.0,7.0,42.0
151.0,46.0,53.0,36.0,217.0,44.0,48.0,112.0,5.0,13.0,33.0,13.0,70.0,0.0,54.0,24.0,26.0,91.0,10.0,27.0,55.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24.0,15.0,9.0,8.0,5.0,1.0,12.0,42.0,0.0,3.0,0.0,2.0,7.0,4.0,5.0,11.0,20.0,12.0,7.0,4.0,15.0
18.0,1.0,2.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,5.0,0.0,4.0
10.0,8.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,2.0,0.0,4.0,4.0
4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,39.0,25.0,16.0,16.0,17.0,17.0,97.0,0.0,8.0,0.0,10.0,31.0,8.0,53.0,19.0,31.0,43.0,4.0,12.0,32.0
7.0,5.0,3.0,8.0,9.0,10.0,8.0,26.0,4.0,2.0,0.0,4.0,8.0,0.0,13.0,8.0,3.0,11.0,0.0,3.0,5.0
98.0,31.0,36.0,19.0,92.0,26.0,15.0,44.0,4.0,4.0,2.0,1.0,21.0,0.0,36.0,10.0,19.0,36.0,3.0,8.0,31.0
136.0,79.0,56.0,37.0,56.0,27.0,50.0,182.0,3.0,20.0,0.0,27.0,57.0,12.0,95.0,21.0,53.0,41.0,16.0,9.0,52.0
103.0,43.0,27.0,20.0,70.0,7.0,17.0,61.0,3.0,11.0,0.0,14.0,18.0,0.0,30.0,6.0,35.0,39.0,12.0,9.0,18.0
41.0,18.0,14.0,7.0,22.0,9.0,4.0,24.0,4.0,0.0,0.0,2.0,6.0,0.0,8.0,9.0,12.0,17.0,3.0,1.0,14.0
23.0,15.0,5.0,1.0,42.0,6.0,0.0,12.0,5.0,0.0,2.0,3.0,1.0,0.0,13.0,8.0,2.0,18.0,0.0,7.0,3.0
77.0,54.0,27.0,16.0,50.0,12.0,21.0,68.0,0.0,16.0,3.0,5.0,28.0,7.0,20.0,9.0,50.0,31.0,10.0,8.0,48.0
39.0,27.0,16.0,8.0,15.0,0.0,5.0,22.0,0.0,6.0,0.0,2.0,0.0,0.0,22.0,2.0,15.0,11.0,0.0,0.0,28.0
547.0,348.0,162.0,120.0,627.0,84.0,160.0,541.0,8.0,59.0,44.0,120.0,198.0,21.0,237.0,72.0,227.0,335.0,37.0,47.0,177.0
83.0,45.0,26.0,22.0,97.0,14.0,28.0,57.0,0.0,4.0,3.0,8.0,23.0,11.0,42.0,13.0,42.0,31.0,7.0,4.0,34.0
50.0,7.0,16.0,15.0,53.0,6.0,0.0,25.0,0.0,0.0,4.0,2.0,7.0,0.0,17.0,0.0,0.0,12.0,0.0,9.0,27.0
40.0,49.0,11.0,19.0,59.0,8.0,16.0,55.0,0.0,5.0,1.0,3.0,5.0,3.0,32.0,12.0,15.0,13.0,3.0,7.0,31.0
336.0,122.0,102.0,60.0,396.0,56.0,71.0,203.0,11.0,19.0,114.0,22.0,128.0,10.0,114.0,44.0,85.0,214.0,18.0,48.0,63.0
30.0,16.0,31.0,0.0,43.0,0.0,10.0,2.0,0.0,0.0,11.0,5.0,27.0,4.0,13.0,5.0,5.0,19.0,0.0,0.0,18.0
32.0,35.0,21.0,10.0,27.0,0.0,22.0,14.0,0.0,0.0,4.0,4.0,12.0,11.0,14.0,13.0,11.0,14.0,4.0,0.0,12.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0,168.0,145.0,76.0,380.0,84.0,92.0,338.0,7.0,13.0,47.0,48.0,199.0,30.0,169.0,64.0,131.0,297.0,16.0,37.0,139.0
80.0,25.0,23.0,15.0,141.0,19.0,16.0,31.0,0.0,6.0,32.0,6.0,18.0,3.0,26.0,0.0,32.0,63.0,23.0,20.0,35.0
60.0,39.0,30.0,14.0,56.0,13.0,15.0,30.0,0.0,4.0,0.0,9.0,44.0,0.0,30.0,0.0,15.0,27.0,4.0,6.0,33.0
4.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0
127.0,104.0,105.0,47.0,160.0,27.0,14.0,67.0,0.0,20.0,21.0,37.0,85.0,0.0,39.0,22.0,41.0,72.0,7.0,11.0,106.0
24.0,13.0,16.0,2.0,9.0,0.0,3.0,19.0,0.0,2.0,0.0,0.0,9.0,5.0,6.0,7.0,14.0,8.0,4.0,10.0,27.0
29.0,29.0,14.0,3.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,16.0,4.0,0.0,2.0,21.0
49.0,21.0,22.0,0.0,9.0,7.0,13.0,21.0,0.0,0.0,0.0,4.0,7.0,3.0,4.0,3.0,11.0,11.0,0.0,0.0,25.0
13.0,7.0,8.0,4.0,3.0,4.0,13.0,21.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,5.0,7.0,0.0,2.0,9.0
119.0,88.0,39.0,48.0,39.0,30.0,34.0,90.0,3.0,0.0,7.0,20.0,64.0,13.0,71.0,32.0,77.0,90.0,13.0,20.0,66.0
377.0,177.0,139.0,64.0,231.0,85.0,111.0,350.0,9.0,8.0,23.0,53.0,174.0,35.0,148.0,82.0,149.0,308.0,60.0,39.0,183.0
494.0,379.0,232.0,141.0,395.0,40.0,120.0,429.0,5.0,49.0,40.0,124.0,219.0,41.0,206.0,125.0,176.0,246.0,19.0,66.0,330.0
75.0,43.0,34.0,9.0,37.0,7.0,20.0,47.0,3.0,3.0,3.0,7.0,13.0,11.0,15.0,8.0,15.0,7.0,0.0,0.0,40.0
679.0,535.0,308.0,187.0,736.0,108.0,238.0,463.0,6.0,93.0,93.0,102.0,338.0,63.0,214.0,124.0,214.0,382.0,40.0,76.0,293.0
3.0,1.0,7.0,6.0,17.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0
3.0,13.0,5.0,0.0,6.0,0.0,4.0,16.0,0.0,3.0,0.0,0.0,10.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,4.0
289.0,182.0,122.0,74.0,344.0,56.0,110.0,156.0,8.0,29.0,108.0,38.0,137.0,19.0,98.0,44.0,109.0,166.0,29.0,28.0,101.0
45.0,16.0,18.0,18.0,49.0,0.0,5.0,10.0,0.0,3.0,8.0,4.0,16.0,7.0,9.0,8.0,18.0,3.0,0.0,4.0,41.0
49.0,20.0,18.0,9.0,67.0,3.0,9.0,26.0,0.0,2.0,29.0,4.0,32.0,3.0,20.0,2.0,12.0,12.0,7.0,10.0,9.0
148.0,83.0,82.0,42.0,164.0,20.0,52.0,92.0,0.0,14.0,23.0,11.0,65.0,16.0,35.0,15.0,75.0,80.0,6.0,15.0,65.0
6.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0
3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
328.0,293.0,167.0,94.0,235.0,34.0,92.0,285.0,3.0,29.0,64.0,110.0,151.0,67.0,122.0,58.0,161.0,147.0,18.0,49.0,220.0
